Metric,Similarity_Score
mean_of_window_means,0.5340176256219109
std_of_window_means,0.15839504468622861
mean_of_window_stds,0.0
std_of_window_stds,0.0
mean_of_window_medians,0.5340176256219109

New Section
Metric,Similarity_Score
mean_of_window_means,0.5340176256219109
std_of_window_means,0.15839504468622861
mean_of_window_stds,0.0
std_of_window_stds,0.0
mean_of_window_medians,0.5340176256219109

New Section
Metric,Similarity_Score
mean_of_window_means,0.5340176256219109
std_of_window_means,0.15839504468622861
mean_of_window_stds,0.0
std_of_window_stds,0.0
mean_of_window_medians,0.5340176256219109

New Section
Metric,Similarity_Score
mean_of_window_means,0.5340176256219109
std_of_window_means,0.15839504468622861
mean_of_window_stds,0.0
std_of_window_stds,0.0
mean_of_window_medians,0.5340176256219109

New Section
Metric,Similarity_Score
mean_of_window_means,0.5340176256219109
std_of_window_means,0.15839504468622861
mean_of_window_stds,0.0
std_of_window_stds,0.0
mean_of_window_medians,0.5340176256219109
