temperature,semantic_distance,perplexity,entropy
0.3092282366032462,0.3178082252810336,3.1118230924264547,1.5368698558050882
0.7326015656306498,0.29588370477449183,4.332798707268631,1.4936576459490294
0.2660097130195379,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.3791786096533714,0.2662260147648513,4.825440324956067,1.6959085032637966
0.5899277181500274,0.28623097798219677,3.570782496102258,1.7646967638331974
1.0257047690406238,0.29611842072729827,2.513893761997377,1.193830463742434
1.4493905511620557,0.2902521740361679,9.166637347770282,2.0344991734447446
0.5337718025952336,0.235582445538207,3.0520075816739447,1.545381800006879
0.13812750211167546,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.0163265726252795,0.2975324846212773,2.360796858579329,1.1339949197634789
0.032201767944764925,0.3178082252810336,3.1118230924264547,1.5368698558050882
0.4793754121487273,0.26324646167032784,2.735796759715405,1.479452946808959
0.6405818553095697,0.2786046481816212,5.069050159268029,1.6022795242707892
1.1315134190032912,0.23671348355105606,2.8040896401474114,1.39784486880914
0.6594294427103213,0.30312642985891136,4.81759081291396,1.5614407246613777
1.083503588557283,0.28195909456261947,4.3810019786716605,1.8970111325168266
0.5357796219396895,0.2909587148522454,3.548160834741103,1.6069538377912131
0.4304057416371671,0.26324646167032784,2.735796759715405,1.479452946808959
0.25487273987291115,0.3178082252810336,3.1118230924264547,1.5368698558050882
0.9857850941807933,0.27630553840538424,4.266116503294191,1.6228695166493325
1.1579171005517288,0.2663036202594831,3.1058904940464545,1.3439990361997236
2.2541943036092627,0.24010838643982624,11.431246491881366,2.341865716507132
1.5105865789317492,0.26264738968702184,3.214462924153092,1.4406405128391557
0.19439275461655947,0.3178082252810336,3.1118230924264547,1.5368698558050882
-0.34364555114995443,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.2764181851645997,0.25935442049937196,3.259355084656304,1.6762890192048092
1.2627558799067014,0.2985928237146118,3.9668681150596754,1.5189545443089507
1.4465472534288575,0.25606956371128575,3.3170251504434494,1.6137751426701386
0.9815517881244548,0.27596458615064806,3.74895674577008,1.4744108337857242
1.5398087554303035,0.2580986299428783,4.641301627461894,1.6976457121253936
0.4495483667833788,0.26324646167032784,2.735796759715405,1.479452946808959
1.5700290471207827,0.17966414282303844,6.7044430254190255,1.6460418770846446
0.8731529938707394,0.2939908359050369,3.8954460263136963,1.5523977068304602
2.005408157505024,0.2518938679341608,2.938489959288978,1.5522913530934601
0.6857837197007084,0.2585265184763613,4.2026474121991155,1.6338868456999383
0.47829517601522953,0.2951110761818499,3.7849321530740943,1.4968161994462421
0.19917914250130797,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.5548483299052829,0.27744418904339274,4.365542079185781,1.536391104737829
1.168469197421667,0.2659738303661736,3.3436514262223467,1.6272248514405974
1.5340541891040829,0.2829829134126896,4.424917248328357,1.5887021645548798
-0.0995178808367676,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.3460157187924642,0.3948134157612417,2.948498065907577,1.4012688990018662
0.21388720595278776,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.1820285699478896,0.2611277515345652,3.2504501563885886,1.400078845376681
0.22556876504085666,0.3178082252810336,3.1118230924264547,1.5368698558050882
-0.23072528579933793,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.0939897305898336,0.5817053003352168,3.085139271840457,1.6514267337129072
0.740580599887321,0.27371087856738024,2.779551110684182,1.5639533085273938
0.026151149704598642,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.38073671835277,0.2507860290919444,6.154458645430664,1.6692747240777799
0.49664521995309574,0.2951110761818499,3.7849321530740943,1.4968161994462421
0.19854806428532734,0.3178082252810336,3.1118230924264547,1.5368698558050882
1.5146077794994637,0.3806568619202793,5.783568586823292,2.0617138932614276
1.1234060196216258,0.2921194207283803,3.877838661782419,1.371025079645915
1.1695128015338887,0.30473334929147156,4.2131503751692785,1.432190772268529
0.5888437836603474,0.2784617505578127,3.819092777740582,2.0618836568572965
1.4398096488489713,0.3136713248798918,2.9764017773380678,1.611973649741191
1.30524516863986,0.26455224292955726,4.302933001173251,1.8140071252497232
2.9094626769121295,0.2528472461092912,6.497293343140832,2.4911942341409268
1.9428156041990534,0.29749217386053506,3.7590550087414933,1.4857619825848623
0.9176416994910174,0.2984199465830415,2.9642382682972452,1.5285209630464398
1.330557123746869,0.3407099174768678,14.644790767489553,1.9939418617222044
1.3933905082197477,0.2768544341058957,6.095433892431192,2.228577727984105
0.9421007277846627,0.2665008215421742,4.313109419843062,1.7249546257357689
0.6924703316745069,0.2984199465830415,2.9642382682972452,1.5285209630464398
1.0047953624143764,0.2801541209059258,3.301916206991019,1.8560247139206953
-0.0740273607944184,0.29903060179385327,4.623394686390675,1.955324065594657
0.5216018452383719,0.2784617505578127,3.819092777740582,2.0618836568572965
0.6619027605365237,0.3193978329103386,3.722244637521666,1.605661290558055
1.3986296574588044,0.26474828082538904,4.923862971247685,2.0335195669692685
0.6910142340898253,0.2984199465830415,2.9642382682972452,1.5285209630464398
1.5626840352704237,0.3231998902241117,4.045285624646861,1.848696573191167
0.3680737311952752,0.2779063028583972,3.860593671001776,1.8492503233497875
0.9766204386772339,0.3061987138002066,4.432925418154122,1.9216162532213188
1.2920268524617071,0.3186860046648748,5.2820661284890384,1.6347030075039806
