temperature,semantic_distance,perplexity,entropy
0.3092282366032462,0.2864054174980304,4.270882644260901,1.690592845014873
0.7326015656306498,0.2888256178597371,5.251318011997217,2.1621210592477706
0.2660097130195379,0.2956018532639745,4.6766932886315145,1.7647683161866063
1.3791786096533714,0.40647569390681404,6.4686860878117685,2.073249127914648
0.5899277181500274,0.32345063045227046,7.445020267158552,1.9421182279142417
1.0257047690406238,0.2535570769477396,5.300795772343401,1.4910349967245504
1.4493905511620557,0.3866575740371272,3.28878777650104,1.904294183496766
0.5337718025952336,0.29575585338922233,7.012925346959579,1.9048832092515415
0.13812750211167546,0.35689086473331516,5.715968325609262,1.8561618687647783
1.0163265726252795,0.3080860067016831,7.9293072291160644,1.9929706042014954
0.032201767944764925,0.35689086473331516,5.715968325609262,1.8561618687647783
0.4793754121487273,0.29575585338922233,7.012925346959579,1.9048832092515415
0.6405818553095697,0.320510887804917,7.291337383960032,1.925298712881862
1.1315134190032912,0.33893307840393316,5.501631038600357,1.9202003673557193
0.6594294427103213,0.31785110842829556,5.547172231382925,1.8571512565176163
1.083503588557283,0.25870098676581416,6.572310523584399,1.6038317024056097
0.5357796219396895,0.29575585338922233,7.012925346959579,1.9048832092515415
0.4304057416371671,0.29575585338922233,7.012925346959579,1.9048832092515415
0.25487273987291115,0.2956018532639745,4.6766932886315145,1.7647683161866063
0.9857850941807933,0.2749979460078302,5.858889072921296,1.8706673824253293
1.1579171005517288,0.30770381765428945,4.968873681119736,1.9200699523268712
2.2541943036092627,0.2928176401685208,4.866309281669949,1.654741255623392
1.5105865789317492,0.4293996793043509,4.789694791831791,2.2548176330614864
0.19439275461655947,0.35689086473331516,5.715968325609262,1.8561618687647783
-0.34364555114995443,0.35689086473331516,5.715968325609262,1.8561618687647783
1.2764181851645997,0.3159182412743408,4.688302446880439,1.6714204011590064
1.2627558799067014,0.32603984392137614,6.668079123896064,2.1450458532844734
1.4465472534288575,0.40965704096294975,5.467412439833736,1.8890524861829665
0.9815517881244548,0.3358230594034811,4.872114821215759,2.0153297335932154
1.5398087554303035,0.36880175132612336,3.854572192619096,1.6448354197519959
0.4495483667833788,0.33828531481311835,5.799258593503002,1.6750844079320886
1.5700290471207827,0.3768094072452699,5.904419327007092,2.010166479439179
0.8731529938707394,0.26864662450813803,7.474537891260694,1.9224108986304693
2.005408157505024,0.3769451143590505,7.763265662060407,1.6076127659305748
0.6857837197007084,0.32345063045227046,7.445020267158552,1.9421182279142417
0.47829517601522953,0.29575585338922233,7.012925346959579,1.9048832092515415
0.19917914250130797,0.35689086473331516,5.715968325609262,1.8561618687647783
1.5548483299052829,0.32087461207998036,6.541813549576711,2.009260590934214
1.168469197421667,0.34867654842935203,5.608598958866417,1.5198459201742607
1.5340541891040829,0.2803424835546374,7.86755684248196,2.3221270261514606
