target_length,semantic_distance,perplexity,entropy
109.87073234408628,0.3161546167876172,6.797749232718387,1.7697399322475706
105.25672967753255,0.3429584842414032,8.78366532670348,1.9580173112414274
182.281068701916,0.3447085844012932,8.18320115216598,1.8771638031025897
161.12740900784146,0.30985730990508253,7.868253081574119,1.9430569533006443
192.93033542108242,0.33034116760307247,5.204609390852425,1.6235828045723948
154.45055875469342,0.37117213984414577,4.030719712010358,2.041980018481593
126.57395030124042,0.2749665015432225,5.5406716227093735,1.6981459326863764
177.26460825665112,0.3155065664359665,7.719194902274931,1.6590983575255038
114.91540269256862,0.3027795525458138,9.020044601877018,1.705727215481513
123.67042533165204,0.2955135757229469,7.349156854161717,1.920818541252326
171.43755093909576,0.3324568047973,7.369527598127439,1.9509175812872854
121.91436036668875,0.2868023461802669,5.058627794848746,1.8934243633131307
135.47383105313043,0.3166539757908872,4.600994084276332,1.9651136457925082
118.1315618579261,0.33519365653254113,9.51688000319666,1.9982764796901713
141.29412579520286,0.3030630084073361,6.990877617211994,1.9042236075409629
151.8882326815921,0.40088767916131174,6.34002697861092,1.751387950532518
111.31818251963242,0.3622575775105554,8.51480690748897,1.9248512416243457
75.6895137160349,0.3102381711092353,4.75964401844697,2.1804723530504093
114.26546522185066,0.25553989412929173,15.901943865983,2.2243994425098674
161.46673343571368,0.28804902858216747,7.164156142869607,2.120779264203616
55.211609140568555,0.29286413625925695,9.99432613651577,2.2677254073321818
153.60797012605244,0.32903478588395274,6.3940398206854745,1.6776918840733852
139.04383995369028,0.36018490675266496,5.1127156681460635,1.984521459658467
134.76262141998893,0.3468643315749653,10.82271953394608,2.21476690106486
45.483631523041325,0.39381968684291513,5.942911643553902,2.364743577238793
121.56212875926171,0.2999630319115773,6.501940194336066,1.9494737479407553
156.06005462245315,0.25343378947584616,5.3062807004718735,1.7806327149200325
54.4200972020937,0.28015328831936026,10.02613241691452,3.07323273776039
138.17894754428573,0.31176178682532846,6.705174305653699,1.869767598661722
123.5814901157725,0.3212997151919161,5.875819926016269,1.7218518820430697
162.30425910224469,0.28612781930578013,5.6024033830232645,1.9740753292800233
128.4944282812699,0.329194242973952,6.013323449553245,2.177899604687133
194.0932550035797,0.25749787365903,4.41553175209902,1.6177672309568152
129.86744264997813,0.33994389645083556,8.015759893301135,2.2418227435824902
140.02825135257035,0.2992835031595446,7.188218817597622,1.9098298577680475
116.25487637972002,0.24333105417723463,5.766228479055155,1.9683817181736232
86.96004388729222,0.23539669713322547,8.71805203212216,2.4463593955744396
95.4362920444807,0.23713214394687412,10.097055060280223,2.3632342559819826
129.89199660112914,0.3196287969085007,9.16197161878711,1.799256587066971
