sampling,semantic_distance,perplexity,entropy
0.7835421546661414,0.28141024706071593,2.3847539831660076,1.1444899186121338
0.8442711721662439,0.22450762139146044,3.201867824283391,1.5142855717618342
1.0415153536355615,0.3032669807785037,4.112463986519695,1.482836383308851
0.8877292598635769,0.28141024706071593,2.3847539831660076,1.1444899186121338
0.8299994128654917,0.2960885548329053,3.5733635333812455,1.479488296325629
1.078494460825779,0.22450762139146044,3.201867824283391,1.5142855717618342
0.9102302553872952,0.34901587061306377,3.226564217769438,1.478071934449611
0.9676682227406386,0.2457713992035804,3.067552976379117,1.581320836438915
0.7569468608945077,0.2859929512953673,3.0566611243456037,1.2545334272366018
0.941313201330151,0.2671858574346445,3.1919300230532612,1.55371424916666
0.9158177035615576,0.2916724783841958,2.624573300369927,1.1719567802513844
0.8465865154005957,0.21733400632350394,5.410291174388961,1.577226805276713
0.8725475312236827,0.30109221282357107,2.601188243736749,1.495411457794935
0.9512342398410008,0.2754503759060418,2.9165805697296014,1.2519168325018175
0.8118214817848975,0.26997032308141555,2.9520762884532195,1.4544638147500832
0.7905001886008871,0.23256855354777792,3.0755130432076587,1.5971582645919018
0.942893881050264,0.3003617238859134,3.8225368809087006,1.5386434641938347
0.8646763968912636,0.38558018607434624,8.586228449773287,1.9282647335751988
1.0658192309097632,0.24499379222729162,3.184532298232989,1.6393968022894114
0.8686366835536747,0.2685057459735052,4.136166258659817,1.6214047268391976
1.0070057983104843,0.25164978305680047,3.228989871225964,1.572936862550809
0.9269272674162635,0.2762573301103807,3.155118191056859,1.295496188206598
0.9729587418009419,0.3122003563979436,3.6706551436107335,1.5165292036340998
0.8058347180869236,0.28464055212754114,3.487345327563516,1.5007131189076146
1.0887671566541783,0.31428539648459414,3.2861367597602773,1.5411455397980343
0.8708280721881136,0.5515833934320669,2.7057452570162144,1.7214444159042268
1.1266907345411554,0.29271003857152406,3.535135829268385,1.4269528112474341
1.023410793624352,0.28711124179164804,2.154242995273661,1.0755680930227614
0.8692842577490395,0.3117172461069686,2.3475886842337315,1.1190645308907181
0.91075007652249,0.37089129438388846,13.96752028725931,1.907077810443614
0.838333186598592,0.2663036202594831,3.1058904940464545,1.3439990361997236
0.9746213114898775,0.28141024706071593,2.3847539831660076,1.1444899186121338
0.8776924427711413,0.2752036891453613,2.7902561604034823,1.4966390282362512
0.8408458646696557,0.26997032308141555,2.9520762884532195,1.4544638147500832
0.9425128966820058,0.26997032308141555,2.9520762884532195,1.4544638147500832
1.1834095330028,0.2755611806595099,2.465982039330834,1.1783287133420668
0.9491041610573347,0.24151960638290737,2.8606102818989343,1.4834340639729244
0.9760005102936652,0.22337021208777214,2.898115450166313,1.6837988246776414
0.9018900078535367,0.24715600313184916,2.9241639245335294,1.5190774640500468
0.9319541771280997,0.2601077817256855,2.7540679198868965,1.3006687141204416
0.8917684863489427,0.23918264379310886,4.412057252067862,1.7032661618354419
0.8885419314656393,0.23954185439894812,3.1704752716125735,1.6213484105942568
0.7279662625172966,0.23256855354777792,3.0755130432076587,1.5971582645919018
0.8489166180195953,0.22548231060694016,3.1366079672540232,1.543946079150571
0.806240646683448,0.2916724783841958,2.624573300369927,1.1719567802513844
0.9498258688470058,0.2732158975951176,2.9211382370462458,1.303998707443207
0.9367909306528798,0.24610256007729825,3.6940934417906632,1.512812934750109
0.9401387989143757,0.3107627665763752,3.8944355378868036,1.5584969999729834
0.966195944620456,0.2947190178292115,3.5494879005281024,1.4480176668653686
1.0791725657983908,0.29700995504363475,3.4624164158643183,1.4723786324998103
1.0993025390424822,0.2865417881276438,2.9440260928838273,1.3869472384075856
1.0473325978237842,0.2554097939365781,3.3721641251951877,1.5038667077345045
0.8637994136261282,0.27046595189774403,4.509164241416865,1.7662035596556962
0.9172377451941863,0.30473334929147156,4.2131503751692785,1.432190772268529
0.8547273932312055,0.3203516575405419,7.059966715479825,1.904652831144631
0.8572081602757956,0.311729714130467,3.6757582485701086,1.5518937841057778
0.7631827103437997,0.30473334929147156,4.2131503751692785,1.432190772268529
0.8273653105635627,0.3140593188883405,5.776976303246878,1.9551126856945062
0.7000390462577454,0.26792624462133685,3.2896883107784696,1.9050940609502993
0.6584271275044282,0.30473334929147156,4.2131503751692785,1.432190772268529
0.6668038461328333,0.2984199465830415,2.9642382682972452,1.5285209630464398
0.7065922850309936,0.31319155435594453,3.29818094012607,1.9011653096869934
0.6979668978299705,0.2921194207283803,3.877838661782419,1.371025079645915
0.8045350836797726,0.30473334929147156,4.2131503751692785,1.432190772268529
1.0235028806204958,0.28214551852741154,3.9334952376806394,1.6224160496341555
0.855452651576548,0.3147901963922932,3.5506765861813956,1.5278682102313421
0.7259490998676829,0.30473334929147156,4.2131503751692785,1.432190772268529
0.7380681467458322,0.2984199465830415,2.9642382682972452,1.5285209630464398
0.8805567538145246,0.33930203948880727,11.39545371147287,2.338614457739251
0.7263995066813727,0.25448523565875986,4.330037800305513,2.1301899013158523
0.8703913698672594,0.2921194207283803,3.877838661782419,1.371025079645915
0.7490207997493975,0.3395950079526766,3.8326290661116205,1.6419881191582253
0.8993620456342517,0.3013491863371493,3.316316560523078,1.529645426853283
0.7703671171274078,0.2560693679901872,4.237004353909558,1.5661690950160847
0.7482322253102688,0.3147901963922932,3.5506765861813956,1.5278682102313421
0.7923295244815312,0.3140593188883405,5.776976303246878,1.9551126856945062
0.8804615597451528,0.29258943606809085,4.073390993539742,1.3979807722334487
0.7864556924442685,0.291792108692277,5.255453498112504,1.7961910885758698
0.9911490876455299,0.30955078025494875,4.788012003285356,1.9326047010376657
0.828708265253192,0.26792624462133685,3.2896883107784696,1.9050940609502993
0.8508254601946212,0.2647844017283709,4.216365451777484,1.7896039169281721
0.9221213477400255,0.32314811996061815,4.441873264047102,2.002977733794404
0.7819859419382441,0.3147069224301276,4.011944051128213,1.9921661462725662
0.887480916459728,0.30473334929147156,4.2131503751692785,1.432190772268529
0.8824478249355375,0.2955653624119968,3.613113832057285,1.9538555105284947
0.7235886924178844,0.3165469754002395,2.838775488785076,1.7426637993648466
