target_length,semantic_distance,perplexity,entropy
109.87073234408628,0.3426792074328336,3.496253670785315,1.3709081791599307
105.25672967753255,0.27582013209879697,4.448949614696485,1.9426061153212295
182.281068701916,0.25377048566641236,7.905459008482792,1.9322233192266025
161.12740900784146,0.2727338658695528,2.2196471883700584,1.0671167070130734
192.93033542108242,0.24820198998842766,5.596938411256331,1.7346485853000466
154.45055875469342,0.2971400493977519,3.7469347858587483,1.4818772933989142
126.57395030124042,0.29277958939646515,3.0192911505106395,1.665435054690084
177.26460825665112,0.2805871207370011,2.072365031088217,1.0461609038864772
114.91540269256862,0.27711573268844464,3.383615246722352,1.6228949731517144
123.67042533165204,0.2882348215402568,2.365284285694286,1.22420489076341
171.43755093909576,0.299123564387079,3.79750441236569,1.615465034051956
121.91436036668875,0.263609299012447,3.063577203987079,1.6217664551080726
135.47383105313043,0.2672374454811033,3.761707372692938,1.8735491336132823
118.1315618579261,0.2873461002898719,5.850322310767976,1.721135514915908
141.29412579520286,0.2565620685882715,3.2920543523417143,1.7329375768397195
151.8882326815921,0.3099288357208394,3.9277218577210196,1.582802378104802
111.31818251963242,0.3401743435183009,3.543565891581131,1.4044660816248506
75.6895137160349,0.31207734507737944,2.7745593609047696,1.7617416891388278
114.26546522185066,0.3037612773592586,2.4485077348166677,1.2686113932097403
161.46673343571368,0.2727338658695528,2.2196471883700584,1.0671167070130734
55.211609140568555,0.2797094391948478,4.863192949177683,2.0006305386537107
153.60797012605244,0.2692670406557124,2.7591085531186637,1.4473586281411213
139.04383995369028,0.264542841341758,4.706432365401253,2.0818077315067507
134.76262141998893,0.2782822196001005,2.9487937359431085,1.5415092464641071
45.483631523041325,0.319639201360658,3.0247559774832946,1.851693745378567
121.56212875926171,0.2781079424575381,5.905051049548626,1.8636705020848565
156.06005462245315,0.2832951693627353,4.153921873351623,1.4979154744790868
54.4200972020937,0.31042890289202557,4.0330481994734715,2.0559814452225793
138.17894754428573,0.3016125379484439,5.003166785166082,1.7275363991249595
123.5814901157725,0.2882348215402568,2.365284285694286,1.22420489076341
162.30425910224469,0.3125044649277562,3.8015597444520144,1.5817295835256788
128.4944282812699,0.2757397655911604,3.783648235857611,1.8028946884740622
194.0932550035797,0.2885104715270838,3.1574770376967245,1.5450179721908577
