sampling,semantic_distance,perplexity,entropy
0.7835421546661414,0.3397989079601856,3.2121688793130203,1.4648243667679794
0.8442711721662439,0.2901215932818743,4.582235460131672,1.9161560011852998
1.0415153536355615,0.3404062969188017,5.049125481689071,1.98383345946786
0.8877292598635769,0.3459410364171907,4.731119490389907,1.702295199104303
0.8299994128654917,0.2833715267622544,5.573116637000798,1.7133293358168045
1.078494460825779,0.362378897833084,4.6530633150439895,1.8363681205058682
0.9102302553872952,0.32674352633353365,5.558345737995001,1.9810838921273008
0.9676682227406386,0.29295837232102007,4.4454912310583525,1.6856570833754072
0.7569468608945077,0.2986441537316128,4.394169177091907,1.7440330601518623
0.941313201330151,0.30625129609015084,4.149981003071416,1.858388278993198
0.9158177035615576,0.29792513424417766,6.1731717421487105,1.9875404144494007
0.8465865154005957,0.27334445463854273,4.376790247566127,1.951137565668822
0.8725475312236827,0.362378897833084,4.6530633150439895,1.8363681205058682
0.9512342398410008,0.32308083881652533,4.0783394441936816,1.8427528938188498
0.8118214817848975,0.31181144656157606,4.409922939472184,1.9541372002316062
0.7905001886008871,0.2513855115553159,9.89570943874823,1.9209837644162138
0.942893881050264,0.2728120138304478,3.3935176517585353,1.6647330781131828
0.8646763968912636,0.305532336952226,4.66106890312501,1.821934610053737
1.0658192309097632,0.3866078640430274,3.519855788722361,1.8175944931344272
0.8686366835536747,0.3182198627008397,7.580608976473045,2.0925166336918606
1.0070057983104843,0.3168130779432756,6.644940059317003,2.272671640603518
0.9269272674162635,0.27467754087877766,3.431198174727564,1.518534758948239
0.9729587418009419,0.3344839711235866,5.211501513682818,1.9948460945293076
0.8058347180869236,0.29754726490755007,3.9910915150551203,1.6910654314516886
1.0887671566541783,0.38737213195655873,6.719855505101487,1.7442870026247368
0.8708280721881136,0.2916469344867436,5.447643664472064,2.008388238371058
1.1266907345411554,0.3314716316209548,4.774262364398375,1.6362183108440906
1.023410793624352,0.35099053853956624,4.433475999982078,1.9245663896231844
0.8692842577490395,0.29447714262286917,3.994500219552993,1.7836333143101886
0.91075007652249,0.30990116396383643,3.9093340693396437,1.840674926281818
0.838333186598592,0.2920875373456397,4.531615066339979,1.7254937303995785
0.9746213114898775,0.27981773583225816,5.592804526153022,2.0203940151578874
0.8776924427711413,0.2901215932818743,4.582235460131672,1.9161560011852998
0.8408458646696557,0.29343131329368705,4.728864367629942,1.6365919524687342
0.9425128966820058,0.3222601992234775,4.823433257820529,1.8497162927224329
1.1834095330028,0.3402174734862368,5.287989353844037,1.6471939424404363
0.9491041610573347,0.2619626959038184,6.311028120048783,2.0048347484780034
0.9760005102936652,0.28499292904706774,7.760004413009638,2.2550684751797503
0.9018900078535367,0.28290908996418174,3.1741494469728364,1.4713735797170024
0.9319541771280997,0.28484716002606625,4.510209267908198,1.8156668027178837
0.8917684863489427,0.29963099549414235,5.289363469360846,1.9444975524218144
0.8885419314656393,0.28884751000551473,4.333172858692692,1.7533327945543884
0.7279662625172966,0.2872367961576437,3.484160640176223,1.5293540144468554
0.8489166180195953,0.3826266506945396,5.23288065239781,1.8672085122718496
0.806240646683448,0.3485848891031012,4.485630385963845,1.8940841673939215
0.9498258688470058,0.25296811117489565,5.184305895874084,1.6979640129827873
0.9367909306528798,0.2821714965928326,7.73681919267254,1.8219219772767838
0.9401387989143757,0.36068919721491927,4.897583450715397,1.9360130615156106
0.966195944620456,0.2895945088584073,3.7464562891562503,1.709181795585839
1.0791725657983908,0.33497174707210603,4.216550189772555,1.9084683279737387
1.0993025390424822,0.33863432904629787,7.12420197586485,1.839637872897627
1.0473325978237842,0.358557535068184,4.595721269657913,1.9370294943414996
0.8637994136261282,0.47662879320687307,5.00781584555792,2.3680037035606802
0.9172377451941863,0.3361762931176758,5.082493312242873,2.1496015639208697
0.8547273932312055,0.2891809313324368,5.180190615346596,2.245396276643543
0.8572081602757956,0.31182130532046015,5.3041198803007426,2.3095240572429434
0.7631827103437997,0.2783240202959332,5.080610127198729,2.1987847123644313
0.8273653105635627,0.3926530239841809,5.288682657649774,2.1608195625836166
0.7000390462577454,0.29682675617095483,4.5483865633952965,2.3560377277671765
0.6584271275044282,0.3189044104199018,4.661159151049531,2.320500421912429
0.6668038461328333,0.339993647699232,5.976973091265917,2.4900765655872723
0.7065922850309936,0.4479575292352217,6.5740619319454465,2.023520386777818
0.6979668978299705,0.2891809313324368,5.180190615346596,2.245396276643543
0.8045350836797726,0.2838939651443962,6.423568115555325,2.2371797796338795
1.0235028806204958,0.2861102892857068,4.939743650079389,1.9529565209387476
0.855452651576548,0.29587384808340084,7.314246736613686,2.3898502872820866
0.7259490998676829,0.385829852127767,5.228943443920351,2.1437421520018862
0.7380681467458322,0.37054463755784833,4.713538371831303,2.3169633279554547
0.8805567538145246,0.3184908354199118,5.485242759027001,2.062050973136059
0.7263995066813727,0.3408789752467648,4.514343772145695,1.9213861591296688
0.8703913698672594,0.40967550712099715,5.409229817425393,2.403996065553082
