temperature,semantic_distance,perplexity,entropy
0.3092282366032462,0.3292473005914164,5.132403052538142,2.11627953396237
0.7326015656306498,0.2986441537316128,4.394169177091907,1.7440330601518623
0.2660097130195379,0.3124110875208937,4.409196224377793,2.1230999781602176
1.3791786096533714,0.31421063898722285,4.681103871060471,1.6569716567292012
0.5899277181500274,0.32050234731116745,4.886425733067621,1.8119385845599099
1.0257047690406238,0.42180769187432826,4.255243568607128,1.7945761796242248
1.4493905511620557,0.29924109665171256,4.2025413404299625,1.7316934318406019
0.5337718025952336,0.2986441537316128,4.394169177091907,1.7440330601518623
0.13812750211167546,0.33617595212640644,6.609307880782882,1.8646993257160134
1.0163265726252795,0.27445409929310133,5.040638190620691,1.8265679899910279
0.032201767944764925,0.33617595212640644,6.609307880782882,1.8646993257160134
0.4793754121487273,0.3049661093803022,4.348564732599439,2.0867374913266175
0.6405818553095697,0.35021197739124993,8.559207649250764,2.037556695717773
1.1315134190032912,0.2802291611469981,7.659574251426444,1.816715333822194
0.6594294427103213,0.2986441537316128,4.394169177091907,1.7440330601518623
1.083503588557283,0.33383084668816704,5.9247215662413355,1.9913323685694277
0.5357796219396895,0.2770950024622037,4.3818630551189575,1.6572383470372118
0.4304057416371671,0.3049661093803022,4.348564732599439,2.0867374913266175
0.25487273987291115,0.3124110875208937,4.409196224377793,2.1230999781602176
0.9857850941807933,0.3684166417772593,6.2613621954052086,1.7089035294700934
1.1579171005517288,0.32309798795818395,5.767130585308235,2.1001561574105705
2.2541943036092627,0.3222224561564449,8.821943734405707,2.2771101504225624
1.5105865789317492,0.35553103206099756,5.703425340684348,1.8331221230051453
0.19439275461655947,0.33617595212640644,6.609307880782882,1.8646993257160134
-0.34364555114995443,0.33617595212640644,6.609307880782882,1.8646993257160134
1.2764181851645997,0.32885709191696416,4.986947827107951,2.245270280128247
1.2627558799067014,0.3733899483311482,5.688124630429685,1.9065025390414174
1.4465472534288575,0.3213709783311008,4.229700089935265,1.817870172080942
0.9815517881244548,0.4424922694754923,5.518387584142683,2.058092308184132
1.5398087554303035,0.34636604310499103,4.582711521222253,1.9991432690827577
0.4495483667833788,0.3065587845294612,4.713619551359299,1.7912721694331837
1.5700290471207827,0.36515327084040666,8.217471252583252,2.285724955254254
0.8731529938707394,0.41526017947906785,4.535382026802029,1.7746085262751086
2.005408157505024,0.3590116819499398,5.119171846346699,1.9393092174882527
0.6857837197007084,0.2901215932818743,4.582235460131672,1.9161560011852998
0.47829517601522953,0.29980365621248356,3.7740333817594003,1.8987623457027518
0.19917914250130797,0.33617595212640644,6.609307880782882,1.8646993257160134
1.5548483299052829,0.3281892036218496,4.232180324092834,1.911741452194787
1.168469197421667,0.2783093726411775,4.151618565480394,1.989377895334068
1.5340541891040829,0.33440331314238275,4.7826734825881285,1.9903195886700242
-0.0995178808367676,0.33617595212640644,6.609307880782882,1.8646993257160134
1.3460157187924642,0.3186057653695487,4.13081095923557,1.5402715248953582
0.21388720595278776,0.33617595212640644,6.609307880782882,1.8646993257160134
1.1820285699478896,0.35797365093796973,5.048000869550228,2.0446533215684157
0.22556876504085666,0.3124110875208937,4.409196224377793,2.1230999781602176
-0.23072528579933793,0.33617595212640644,6.609307880782882,1.8646993257160134
1.0939897305898336,0.33270486221521783,4.436464259462241,1.6205822545933328
0.740580599887321,0.30559994581914585,4.62132875468585,2.170388223429886
0.026151149704598642,0.33617595212640644,6.609307880782882,1.8646993257160134
1.38073671835277,0.4566976125114902,3.2857842828489474,1.7023542165698018
0.49664521995309574,0.27679832202115173,3.9813790587920486,1.9637276442502911
0.19854806428532734,0.33617595212640644,6.609307880782882,1.8646993257160134
1.5146077794994637,0.3198108334234391,6.4955113793359684,2.0485586870668664
1.1234060196216258,0.3321766931936756,5.933650157042534,2.0886881887278657
1.1695128015338887,0.27350163027138874,4.915648090487821,2.036198155792511
0.5888437836603474,0.2891809313324368,5.180190615346596,2.245396276643543
