sampling,semantic_distance,perplexity,entropy
0.7835421546661414,0.3197248147070756,4.777401889550618,2.017617788657827
0.8442711721662439,0.2984839994930542,4.474847436275746,1.738541284500032
1.0415153536355615,0.25651311043713,4.353630605619867,1.5823575709773987
0.8877292598635769,0.24326940744271738,6.3071891738495625,1.7362561316229403
0.8299994128654917,0.2622670293611911,7.728534812821192,1.6685325891147955
1.078494460825779,0.2402101038862916,6.333253978616072,1.9745733896555493
0.9102302553872952,0.3034745217731054,5.486890835834183,1.9323242578710265
0.9676682227406386,0.3127887401504034,5.800031184537289,1.8011423687834758
0.7569468608945077,0.35605588882591727,8.830816187523604,2.111704654449972
0.941313201330151,0.3244244455963686,6.810567423838367,1.7966246980918958
0.9158177035615576,0.2590718301985404,5.154637115864911,1.582695886548781
0.8465865154005957,0.2610283045991472,6.660834129756897,1.738777927175234
0.8725475312236827,0.262774620197642,4.578057005019481,1.4423664616673098
0.9512342398410008,0.2500669568997512,7.126125080458429,1.7069504735797334
0.8118214817848975,0.25566677189468795,5.869733903707301,1.5913350365435084
0.7905001886008871,0.24816078914608758,6.309814775913343,1.7000110495892575
0.942893881050264,0.2792713983659724,6.206393178655997,2.137237825457843
0.8646763968912636,0.2733729451991219,7.423978838507248,1.8659962127791145
1.0658192309097632,0.4046230920929247,6.940924473438031,1.8483643798412368
0.8686366835536747,0.230538150265436,7.49108294728064,1.9678926797723397
1.0070057983104843,0.2111753939003558,7.57073341806804,1.9566344847256432
0.9269272674162635,0.27783725528885844,5.820008574948329,1.7211058583006122
0.9729587418009419,0.2898923420072952,6.0373582906320875,1.913762602426338
0.8058347180869236,0.24913774936408487,7.021306892528302,1.755975726596519
1.0887671566541783,0.34173279246871835,9.40335272088692,1.9885682516507115
0.8708280721881136,0.36139726276975337,3.357054278404506,1.6736939098119883
1.1266907345411554,0.3208764229675011,4.615582382581083,2.00908172064576
1.023410793624352,0.23992058971947108,5.446152459940701,1.7883301513325986
0.8692842577490395,0.27597421239276393,6.093294014421399,1.6663955512990736
0.91075007652249,0.3157548310741927,5.780964270738727,2.1106962122848385
0.838333186598592,0.255970613792041,5.40056459672997,2.0187935857723156
0.9746213114898775,0.29031895103292604,6.740376277923575,1.7820545608901905
0.8776924427711413,0.27821688141726886,5.249463600645289,1.8619102129252394
0.8408458646696557,0.2678457760827649,7.389288871463343,1.7455644888116997
0.9425128966820058,0.23094541324105944,4.418579595488052,1.3497027843353349
1.1834095330028,0.2532137262882389,4.049808649237289,1.3412742340005934
0.9491041610573347,0.2931195253927492,4.546147090249997,2.0835463201945967
0.9760005102936652,0.24754895609372715,5.490536080333548,1.829781905830784
0.9018900078535367,0.23859234495326323,8.249533782517249,2.253407441639351
0.9319541771280997,0.261675678255125,5.703176516141649,1.7910783943941466
0.8917684863489427,0.2553215361212376,6.813114056354233,1.8068371273375587
0.8885419314656393,0.2647032097829538,5.305515604151645,1.7927593189826405
0.7279662625172966,0.3570537248740012,4.248347835013161,1.7140492623416672
0.8489166180195953,0.32891614779410916,5.532136050382614,2.071560504771354
0.806240646683448,0.28710709794609834,5.509693828570873,1.623398211512293
0.9498258688470058,0.28007189472426647,5.598406265527767,1.7114682443783555
0.9367909306528798,0.30011859671295943,5.357701543201607,1.9000963127571289
0.9401387989143757,0.3421726895445669,4.485705197154177,1.8388022625911982
0.966195944620456,0.2513825784197402,5.744892250563612,1.8686266295095482
1.0791725657983908,0.25033004186705493,3.8604378930003858,1.58174149614763
1.0993025390424822,0.3179806129793494,5.558832156402848,1.8559423453886719
1.0473325978237842,0.3090856894980057,5.642966389779518,1.9045103010185995
0.8637994136261282,0.36022513616208995,5.560402272589389,2.435425769165158
0.9172377451941863,0.3176340015934396,5.578067014934686,2.478924312385852
0.8547273932312055,0.29923365306363925,6.538143659410775,2.6093830228148196
0.8572081602757956,0.288212587422558,6.723882272042147,2.310786540073383
0.7631827103437997,0.3316539009379362,4.683891325158987,2.3793362012088655
0.8273653105635627,0.2759163288934886,6.662280761509392,2.5307058503385633
0.7000390462577454,0.3267352854217965,7.1445961181848245,2.6172282065797066
0.6584271275044282,0.26639134669445375,4.528333387187023,2.331148512365127
0.6668038461328333,0.2759163288934886,6.662280761509392,2.5307058503385633
0.7065922850309936,0.2759163288934886,6.662280761509392,2.5307058503385633
0.6979668978299705,0.30090238157877125,5.740892307254146,2.2076661713299868
0.8045350836797726,0.3140511162040044,4.110305568144604,1.8275758370861133
1.0235028806204958,0.342728207852484,4.788029605758038,2.247542141448884
0.855452651576548,0.2918611540781324,11.674523206698177,2.0862928190592513
0.7259490998676829,0.2889001636458995,5.211064195119619,2.382992944498433
0.7380681467458322,0.28357639791882167,6.202773871404696,2.184131320849385
0.8805567538145246,0.30139712097223,8.40240943370158,2.1222553835503515
0.7263995066813727,0.3893660730785583,5.7128745056033745,2.7050977673811407
0.8703913698672594,0.29997771839256127,5.53848287978143,2.215752393938601
0.7490207997493975,0.4005430436702443,6.784821084821867,2.410955816008417
0.8993620456342517,0.2839844351966762,7.6380442134145206,1.7022420998885839
0.7703671171274078,0.3215059910101376,6.676286670424771,2.6221053124922844
0.7482322253102688,0.28563629049832867,5.690964797663793,2.147436831207217
0.7923295244815312,0.27571599892548293,6.677491810462528,2.3482391548549963
0.8804615597451528,0.3235269163529123,6.609086546171517,2.2796084863193173
0.7864556924442685,0.28074507073905747,5.29095342854181,2.1813930945430435
0.9911490876455299,0.26682041048239885,4.686400388707194,2.136055146716535
0.828708265253192,0.3355901460373805,4.439905077229773,2.1412348232798926
0.8508254601946212,0.3420006967723357,6.130934072498122,2.248703120246609
0.9221213477400255,0.25323117537158124,8.726161602792175,2.4553009190401713
0.7819859419382441,0.35964653949643915,3.6113960335714728,2.040194779100669
0.887480916459728,0.2738596299307327,7.051667381593911,2.5450919415082107
0.8824478249355375,0.34501796190865763,4.098326505763958,2.18426459348864
0.7235886924178844,0.3885850341642414,5.399587340115469,2.6808807445739053
0.9279547653924456,0.34832234906775433,7.81815255000227,2.041336849186983
0.9212645647751836,0.2826505433154626,5.228688331064625,2.1529658882224814
