Metric,Similarity_Score
mean_of_window_means,0.4290044137483038
std_of_window_means,0.08913051840919285
mean_of_window_stds,0.14433996800064394
std_of_window_stds,0.023298681897167953
mean_of_window_medians,0.4226008463962433

New Section
Metric,Similarity_Score
mean_of_window_means,0.4290044137483038
std_of_window_means,0.08913051840919285
mean_of_window_stds,0.14433996800064394
std_of_window_stds,0.023298681897167953
mean_of_window_medians,0.4226008463962433

New Section
Metric,Similarity_Score
mean_of_window_means,0.4290044137483038
std_of_window_means,0.08913051840919285
mean_of_window_stds,0.14433996800064394
std_of_window_stds,0.023298681897167953
mean_of_window_medians,0.4226008463962433

New Section
Metric,Similarity_Score
mean_of_window_means,0.4290044137483038
std_of_window_means,0.08913051840919285
mean_of_window_stds,0.14433996800064394
std_of_window_stds,0.023298681897167953
mean_of_window_medians,0.4226008463962433

New Section
Metric,Similarity_Score
mean_of_window_means,0.4290044137483038
std_of_window_means,0.08913051840919285
mean_of_window_stds,0.14433996800064394
std_of_window_stds,0.023298681897167953
mean_of_window_medians,0.4226008463962433
