Metric,Similarity_Score
mean_of_window_means,0.3672502708374693
std_of_window_means,0.02411829776695901
mean_of_window_stds,0.09736117107609046
std_of_window_stds,0.010075109269943126
mean_of_window_medians,0.35686050713507655

New Section
Metric,Similarity_Score
mean_of_window_means,0.3672502708374693
std_of_window_means,0.02411829776695901
mean_of_window_stds,0.09736117107609046
std_of_window_stds,0.010075109269943126
mean_of_window_medians,0.35686050713507655

New Section
Metric,Similarity_Score
mean_of_window_means,0.3672502708374693
std_of_window_means,0.02411829776695901
mean_of_window_stds,0.09736117107609046
std_of_window_stds,0.010075109269943126
mean_of_window_medians,0.35686050713507655

New Section
Metric,Similarity_Score
mean_of_window_means,0.3672502708374693
std_of_window_means,0.02411829776695901
mean_of_window_stds,0.09736117107609046
std_of_window_stds,0.010075109269943126
mean_of_window_medians,0.35686050713507655

New Section
Metric,Similarity_Score
mean_of_window_means,0.3672502708374693
std_of_window_means,0.02411829776695901
mean_of_window_stds,0.09736117107609046
std_of_window_stds,0.010075109269943126
mean_of_window_medians,0.35686050713507655
